stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
000004.SZ,20260709,34,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,5.799831,0.0,0.0,0.00e+00
000004.SZ,20260709,35,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.972843,0.027157,0.0,0.00e+00
000004.SZ,20260709,36,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.222213,0.0,0.0,0.00e+00
000004.SZ,20260709,37,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.210853,0.0,0.0,0.00e+00
000004.SZ,20260709,38,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,17.614167,0.0,0.0,0.00e+00
000004.SZ,20260709,39,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,8.754527,0.0,0.0,0.00e+00
000004.SZ,20260709,40,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,4.710121,0.0,0.0,0.00e+00
000004.SZ,20260709,41,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,5.405785,0.0,0.0,0.00e+00
000004.SZ,20260709,42,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,22.349048,0.0,0.0,0.00e+00
000004.SZ,20260709,43,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,6.076542,0.0,0.0,0.00e+00
000004.SZ,20260709,44,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,5.928879,0.0,0.0,0.00e+00
000004.SZ,20260709,45,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.876845,0.0,0.0,0.00e+00
000004.SZ,20260709,46,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.963988,0.0,0.0,0.00e+00
000004.SZ,20260709,47,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.787409,0.212591,0.0,0.00e+00
