stock_code,transaction_date,window_id,mode_name,phi,beta_ch,beta_q,beta_retail,beta_mix,theta,covariance_diag
000001.SZ,20260709,38,baseline_4d,-0.137062,-0.000371,-0.000501,0,-0.000501,0.112578,
000001.SZ,20260709,39,baseline_4d,-0.137062,0.000002,-0.000432,0,-0.000432,0.11258,
000001.SZ,20260709,40,baseline_4d,-0.137063,0.000311,-0.000067,0,-0.000067,0.112582,
000001.SZ,20260709,41,baseline_4d,-0.137064,-0.000277,-0.000832,0,-0.000832,0.112586,
000001.SZ,20260709,42,baseline_4d,-0.137064,-0.005235,-0.001078,0,-0.001078,0.112589,
000001.SZ,20260709,43,baseline_4d,-0.137065,-0.003418,0.000008,0,0.000008,0.112592,
000001.SZ,20260709,44,baseline_4d,-0.137065,-0.001529,0.000656,0,0.000656,0.112595,
000001.SZ,20260709,45,baseline_4d,-0.137065,-0.001831,0.000393,0,0.000393,0.112595,
000001.SZ,20260709,46,baseline_4d,-0.137065,-0.001834,0.001268,0,0.001268,0.112595,
000001.SZ,20260709,47,baseline_4d,-0.137066,-0.001837,0.001262,0,0.001262,0.112595,
000002.SZ,20260709,0,baseline_4d,-0.364868,-0.0021,-0.001586,0,-0.001586,0.181801,
000002.SZ,20260709,1,baseline_4d,-0.364905,-0.002102,-0.001588,0,-0.001588,0.181892,
000002.SZ,20260709,2,baseline_4d,-0.364942,-0.003436,-0.000889,0,-0.000889,0.181983,
000002.SZ,20260709,3,baseline_4d,-0.364978,-0.001097,0.000414,0,0.000414,0.18208,
000002.SZ,20260709,4,baseline_4d,-0.365014,0.001201,0.000093,0,0.000093,0.182173,
000002.SZ,20260709,5,baseline_4d,-0.365051,0.002833,-0.001512,0,-0.001512,0.182268,
000002.SZ,20260709,6,baseline_4d,-0.365088,0.004466,-0.002392,0,-0.002392,0.182362,
000002.SZ,20260709,7,baseline_4d,-0.365124,0.006204,-0.001794,0,-0.001794,0.182459,
000002.SZ,20260709,8,baseline_4d,-0.365161,0.007943,-0.003745,0,-0.003745,0.182551,
000002.SZ,20260709,9,baseline_4d,-0.365196,0.009987,-0.000324,0,-0.000324,0.182661,
000002.SZ,20260709,10,baseline_4d,-0.365238,0.012031,-0.007959,0,-0.007959,0.1827,
000002.SZ,20260709,11,baseline_4d,-0.36528,0.011,-0.018151,0,-0.018151,0.182745,
000002.SZ,20260709,12,baseline_4d,-0.365386,0.009969,-0.001111,0,-0.001111,0.182471,
000002.SZ,20260709,13,baseline_4d,-0.365494,0.008933,0.000158,0,0.000158,0.182197,
000002.SZ,20260709,14,baseline_4d,-0.365605,0.007898,0.003245,0,0.003245,0.181903,
000002.SZ,20260709,15,baseline_4d,-0.365715,0.006863,0.000467,0,0.000467,0.181597,
000002.SZ,20260709,16,baseline_4d,-0.36583,0.00573,-0.01518,0,-0.01518,0.181267,
000002.SZ,20260709,17,baseline_4d,-0.365945,0.004598,-0.008984,0,-0.008984,0.18124,
000002.SZ,20260709,18,baseline_4d,-0.36606,0.004047,-0.002707,0,-0.002707,0.181214,
000002.SZ,20260709,19,baseline_4d,-0.366175,0.0002,-0.000078,0,-0.000078,0.181188,
000002.SZ,20260709,20,baseline_4d,-0.366292,0.000326,0.001833,0,0.001833,0.181133,
000002.SZ,20260709,21,baseline_4d,-0.366409,0.000451,0.000183,0,0.000183,0.181113,
000002.SZ,20260709,22,baseline_4d,-0.366526,0.000576,-0.001064,0,-0.001064,0.181093,
000002.SZ,20260709,23,baseline_4d,-0.366643,0.000702,-0.004522,0,-0.004522,0.181073,
000002.SZ,20260709,24,baseline_4d,-0.366761,0.000827,-0.008022,0,-0.008022,0.181053,
000002.SZ,20260709,25,baseline_4d,-0.366878,0.000953,0.006679,0,0.006679,0.181033,
000002.SZ,20260709,26,baseline_4d,-0.366973,0.001078,0.002563,0,0.002563,0.181125,
000002.SZ,20260709,27,baseline_4d,-0.367067,0.001213,0.000877,0,0.000877,0.181224,
000002.SZ,20260709,28,baseline_4d,-0.367106,0.001348,0.000669,0,0.000669,0.181322,
000002.SZ,20260709,29,baseline_4d,-0.367146,-0.000239,-0.000674,0,-0.000674,0.181415,
000002.SZ,20260709,30,baseline_4d,-0.367185,-0.001907,-0.002404,0,-0.002404,0.181508,
000002.SZ,20260709,31,baseline_4d,-0.367224,-0.003574,-0.000153,0,-0.000153,0.18161,
000002.SZ,20260709,32,baseline_4d,-0.367266,-0.005244,-0.001659,0,-0.001659,0.181687,
000002.SZ,20260709,33,baseline_4d,-0.367307,-0.006955,-0.013625,0,-0.013625,0.181889,
000002.SZ,20260709,34,baseline_4d,-0.367348,-0.008665,-0.014981,0,-0.014981,0.18209,
000002.SZ,20260709,35,baseline_4d,-0.367363,-0.010376,-0.00431,0,-0.00431,0.182424,
000002.SZ,20260709,36,baseline_4d,-0.367376,-0.008866,0.004039,0,0.004039,0.182781,
000002.SZ,20260709,37,baseline_4d,-0.36739,-0.007356,0.006712,0,0.006712,0.183115,
000002.SZ,20260709,38,baseline_4d,-0.367333,-0.005846,-0.000939,0,-0.000939,0.183447,
000002.SZ,20260709,39,baseline_4d,-0.367278,-0.004389,-0.011512,0,-0.011512,0.183765,
000002.SZ,20260709,40,baseline_4d,-0.367222,-0.002879,-0.003017,0,-0.003017,0.184191,
000002.SZ,20260709,41,baseline_4d,-0.367166,-0.001424,0.004631,0,0.004631,0.184616,
000002.SZ,20260709,42,baseline_4d,-0.367116,-0.000176,0.000759,0,0.000759,0.184986,
000002.SZ,20260709,43,baseline_4d,-0.367107,0.001072,0.002118,0,0.002118,0.185356,
000002.SZ,20260709,44,baseline_4d,-0.367098,0.001072,0.004218,0,0.004218,0.185722,
000002.SZ,20260709,45,baseline_4d,-0.367089,0.001072,0.000061,0,0.000061,0.186088,
000002.SZ,20260709,46,baseline_4d,-0.367095,0.001072,-0.008441,0,-0.008441,0.186375,
000002.SZ,20260709,47,baseline_4d,-0.367102,0.001072,-0.000156,0,-0.000156,0.186341,
000004.SZ,20260709,0,baseline_4d,-1.163627,0,-0.015425,0,-0.015425,0.321421,
000004.SZ,20260709,1,baseline_4d,-1.163743,0,-0.01544,0,-0.01544,0.321581,
000004.SZ,20260709,2,baseline_4d,-1.16376,0,-0.059443,0,-0.059443,0.321742,
000004.SZ,20260709,3,baseline_4d,-1.163776,0,-0.889031,0,-0.889031,0.300025,
000004.SZ,20260709,4,baseline_4d,-1.163792,0,-0.142336,0,-0.142336,0.278309,
000004.SZ,20260709,5,baseline_4d,-1.153223,0,-0.013306,0,-0.013306,0.309523,
000004.SZ,20260709,6,baseline_4d,-1.142653,0,-0.000112,0,-0.000112,0.338266,
000004.SZ,20260709,7,baseline_4d,-1.132083,0,0.007863,0,0.007863,0.367009,
000004.SZ,20260709,8,baseline_4d,-1.121513,0,0.139995,0,0.139995,0.395753,
000004.SZ,20260709,9,baseline_4d,-1.121279,0,-0.008304,0,-0.008304,0.37282,
000004.SZ,20260709,10,baseline_4d,-1.121045,0,-0.163465,0,-0.163465,0.372927,
000004.SZ,20260709,11,baseline_4d,-1.12081,0,0.008042,0,0.008042,0.373035,
000004.SZ,20260709,12,baseline_4d,-1.12081,0,-0.018866,0,-0.018866,0.371971,
000004.SZ,20260709,13,baseline_4d,-1.12081,0,-0.005285,0,-0.005285,0.371971,
000004.SZ,20260709,14,baseline_4d,-1.12081,0,-0.00271,0,-0.00271,0.371971,
000004.SZ,20260709,15,baseline_4d,-1.12081,0,-0.001734,0,-0.001734,0.371971,
000004.SZ,20260709,16,baseline_4d,-1.12081,0,-0.00084,0,-0.00084,0.371971,
000004.SZ,20260709,17,baseline_4d,-1.12081,0,-0.000493,0,-0.000493,0.371971,
000004.SZ,20260709,18,baseline_4d,-1.12081,0,-0.00009,0,-0.00009,0.371971,
000004.SZ,20260709,19,baseline_4d,-1.12081,0,-0.000067,0,-0.000067,0.371971,
000004.SZ,20260709,20,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,21,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,22,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,23,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,24,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,25,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,26,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,27,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,28,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,29,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,30,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,31,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,32,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,33,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,34,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,35,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,36,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,37,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,38,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,39,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,40,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,41,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,42,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,43,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,44,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,45,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,46,baseline_4d,-1.12081,0,0,0,0,0.371971,
000004.SZ,20260709,47,baseline_4d,-1.12081,0,0,0,0,0.371971,
000006.SZ,20260709,0,baseline_4d,0.123236,0.010281,-0.010865,0,-0.010865,-0.143353,
000006.SZ,20260709,1,baseline_4d,0.123248,0.010291,-0.010876,0,-0.010876,-0.143425,
000006.SZ,20260709,2,baseline_4d,0.123261,0.010153,-0.011042,0,-0.011042,-0.143496,
000006.SZ,20260709,3,baseline_4d,0.12327,0.010028,-0.003693,0,-0.003693,-0.14356,
000006.SZ,20260709,4,baseline_4d,0.123276,0.005344,-0.007437,0,-0.007437,-0.143636,
000006.SZ,20260709,5,baseline_4d,0.123283,0.005837,-0.005849,0,-0.005849,-0.143729,
000006.SZ,20260709,6,baseline_4d,0.123288,0.002159,-0.006789,0,-0.006789,-0.14383,
000006.SZ,20260709,7,baseline_4d,0.123295,-0.01907,-0.01195,0,-0.01195,-0.143932,
000006.SZ,20260709,8,baseline_4d,0.123282,-0.00939,0.002558,0,0.002558,-0.144225,
000006.SZ,20260709,9,baseline_4d,0.123266,-0.003212,0.014751,0,0.014751,-0.14453,
000006.SZ,20260709,10,baseline_4d,0.123212,-0.002638,0.008868,0,0.008868,-0.145276,
000006.SZ,20260709,11,baseline_4d,0.123157,-0.002322,0.002859,0,0.002859,-0.146021,
000006.SZ,20260709,12,baseline_4d,0.123105,-0.002316,0.005299,0,0.005299,-0.146767,
000006.SZ,20260709,13,baseline_4d,0.123051,-0.003711,0.000863,0,0.000863,-0.147512,
000006.SZ,20260709,14,baseline_4d,0.122999,-0.0044,0.004309,0,0.004309,-0.148253,
000006.SZ,20260709,15,baseline_4d,0.122947,-0.00521,0.006875,0,0.006875,-0.148991,
000006.SZ,20260709,16,baseline_4d,0.122894,-0.009502,0.006835,0,0.006835,-0.149732,
000006.SZ,20260709,17,baseline_4d,0.122842,-0.012296,0.010806,0,0.010806,-0.150503,
000006.SZ,20260709,18,baseline_4d,0.122781,-0.016179,0.002005,0,0.002005,-0.151312,
000006.SZ,20260709,19,baseline_4d,0.122754,-0.013636,-0.003603,0,-0.003603,-0.152038,
000006.SZ,20260709,20,baseline_4d,0.122745,-0.011322,0.001975,0,0.001975,-0.152592,
000006.SZ,20260709,21,baseline_4d,0.122734,-0.008923,0.002461,0,0.002461,-0.153156,
000006.SZ,20260709,22,baseline_4d,0.122715,-0.011514,-0.004632,0,-0.004632,-0.153741,
000006.SZ,20260709,23,baseline_4d,0.122696,-0.014105,-0.002661,0,-0.002661,-0.154366,
000006.SZ,20260709,24,baseline_4d,0.122662,-0.011149,-0.005897,0,-0.005897,-0.15507,
000006.SZ,20260709,25,baseline_4d,0.122636,-0.008193,0.007304,0,0.007304,-0.155751,
000006.SZ,20260709,26,baseline_4d,0.122661,-0.00388,0.00132,0,0.00132,-0.155927,
000006.SZ,20260709,27,baseline_4d,0.122691,0.000433,0.005289,0,0.005289,-0.156053,
000006.SZ,20260709,28,baseline_4d,0.122773,0.004747,0.003837,0,0.003837,-0.156693,
000006.SZ,20260709,29,baseline_4d,0.122857,0.004067,0.007446,0,0.007446,-0.157321,
000006.SZ,20260709,30,baseline_4d,0.122941,0.003387,0.003505,0,0.003505,-0.157986,
000006.SZ,20260709,31,baseline_4d,0.123011,0.002707,-0.010966,0,-0.010966,-0.158719,
000006.SZ,20260709,32,baseline_4d,0.122964,0.002027,-0.00522,0,-0.00522,-0.158859,
000006.SZ,20260709,33,baseline_4d,0.122914,0.001575,-0.001551,0,-0.001551,-0.159008,
000006.SZ,20260709,34,baseline_4d,0.122869,0.004835,0.000336,0,0.000336,-0.159008,
000006.SZ,20260709,35,baseline_4d,0.122823,0.008096,0.002104,0,0.002104,-0.159009,
000006.SZ,20260709,36,baseline_4d,0.122778,0.006808,-0.001286,0,-0.001286,-0.159003,
000006.SZ,20260709,37,baseline_4d,0.122734,0.00578,0.002086,0,0.002086,-0.158989,
000006.SZ,20260709,38,baseline_4d,0.122688,0.004762,-0.002854,0,-0.002854,-0.159007,
000006.SZ,20260709,39,baseline_4d,0.122644,0.003744,-0.001784,0,-0.001784,-0.159032,
000006.SZ,20260709,40,baseline_4d,0.122598,0.005182,-0.00178,0,-0.00178,-0.159069,
000006.SZ,20260709,41,baseline_4d,0.122551,0.007791,0.002407,0,0.002407,-0.159114,
000006.SZ,20260709,42,baseline_4d,0.122505,0.005867,-0.011084,0,-0.011084,-0.159364,
000006.SZ,20260709,43,baseline_4d,0.122502,0.003942,-0.008619,0,-0.008619,-0.159393,
000006.SZ,20260709,44,baseline_4d,0.122504,0.00228,0.0013,0,0.0013,-0.159384,
000006.SZ,20260709,45,baseline_4d,0.122502,0.000618,0.00067,0,0.00067,-0.1594,
000006.SZ,20260709,46,baseline_4d,0.1225,-0.001754,-0.001957,0,-0.001957,-0.159414,
000006.SZ,20260709,47,baseline_4d,0.122499,-0.001499,-0.004428,0,-0.004428,-0.159428,
000007.SZ,20260709,0,baseline_4d,-0.010539,-0.002554,0.009639,0,0.009639,0.008832,
000007.SZ,20260709,1,baseline_4d,-0.010541,-0.002557,0.009649,0,0.009649,0.008836,
000007.SZ,20260709,2,baseline_4d,-0.010542,-0.003747,0.009479,0,0.009479,0.008841,
000007.SZ,20260709,3,baseline_4d,-0.010525,0.017919,-0.00586,0,-0.00586,0.00889,
000007.SZ,20260709,4,baseline_4d,-0.010552,0.012179,-0.002748,0,-0.002748,0.00857,
000007.SZ,20260709,5,baseline_4d,-0.01058,0.006024,-0.001937,0,-0.001937,0.00825,
000007.SZ,20260709,6,baseline_4d,-0.010609,0.002028,0.002366,0,0.002366,0.007902,
000007.SZ,20260709,7,baseline_4d,-0.010637,-0.001396,0.004428,0,0.004428,0.007559,
000007.SZ,20260709,8,baseline_4d,-0.010663,0.019178,0.015057,0,0.015057,0.007232,
000007.SZ,20260709,9,baseline_4d,-0.01069,0.017871,-0.005203,0,-0.005203,0.007098,
000007.SZ,20260709,10,baseline_4d,-0.010709,0.015322,-0.007589,0,-0.007589,0.007,
000007.SZ,20260709,11,baseline_4d,-0.010734,0.01198,-0.011077,0,-0.011077,0.00686,
000007.SZ,20260709,12,baseline_4d,-0.010761,0.008637,0.003259,0,0.003259,0.006891,
000007.SZ,20260709,13,baseline_4d,-0.010794,0.003239,-0.000072,0,-0.000072,0.006898,
000007.SZ,20260709,14,baseline_4d,-0.010828,-0.002644,-0.003948,0,-0.003948,0.006904,
000007.SZ,20260709,15,baseline_4d,-0.010867,-0.014839,-0.014157,0,-0.014157,0.006937,
000007.SZ,20260709,16,baseline_4d,-0.010894,-0.00054,-0.006745,0,-0.006745,0.007112,
000007.SZ,20260709,17,baseline_4d,-0.010931,-0.000132,-0.005245,0,-0.005245,0.007225,
000007.SZ,20260709,18,baseline_4d,-0.01097,-0.006638,-0.007429,0,-0.007429,0.007305,
000007.SZ,20260709,19,baseline_4d,-0.011005,-0.004888,-0.010487,0,-0.010487,0.007433,
000007.SZ,20260709,20,baseline_4d,-0.011059,-0.008488,-0.008898,0,-0.008898,0.00736,
000007.SZ,20260709,21,baseline_4d,-0.011113,-0.012087,-0.001847,0,-0.001847,0.007261,
000007.SZ,20260709,22,baseline_4d,-0.011134,-0.017123,0.003168,0,0.003168,0.007355,
000007.SZ,20260709,23,baseline_4d,-0.011155,-0.0157,0.00675,0,0.00675,0.007309,
000007.SZ,20260709,24,baseline_4d,-0.011176,-0.014278,0.01034,0,0.01034,0.007264,
000007.SZ,20260709,25,baseline_4d,-0.011198,-0.014398,0.012296,0,0.012296,0.007216,
000007.SZ,20260709,26,baseline_4d,-0.011207,-0.016999,0.001429,0,0.001429,0.007303,
000007.SZ,20260709,27,baseline_4d,-0.011201,-0.019011,0.001964,0,0.001964,0.007542,
000007.SZ,20260709,28,baseline_4d,-0.011196,-0.021024,-0.004602,0,-0.004602,0.007675,
000007.SZ,20260709,29,baseline_4d,-0.011191,-0.020805,-0.016358,0,-0.016358,0.007801,
000007.SZ,20260709,30,baseline_4d,-0.011169,-0.020586,-0.003931,0,-0.003931,0.007971,
000007.SZ,20260709,31,baseline_4d,-0.011201,-0.018136,-0.000397,0,-0.000397,0.007781,
000007.SZ,20260709,32,baseline_4d,-0.011235,-0.016376,0.000839,0,0.000839,0.007619,
000007.SZ,20260709,33,baseline_4d,-0.01127,-0.014617,-0.001255,0,-0.001255,0.007462,
000007.SZ,20260709,34,baseline_4d,-0.011305,-0.012858,-0.005837,0,-0.005837,0.007299,
000007.SZ,20260709,35,baseline_4d,-0.011341,-0.011099,0.003376,0,0.003376,0.007165,
000007.SZ,20260709,36,baseline_4d,-0.011381,-0.007065,-0.002292,0,-0.002292,0.007009,
000007.SZ,20260709,37,baseline_4d,-0.011416,-0.001052,0.002009,0,0.002009,0.006867,
000007.SZ,20260709,38,baseline_4d,-0.011452,-0.007594,0.004585,0,0.004585,0.006703,
000007.SZ,20260709,39,baseline_4d,-0.011489,-0.005732,0.01741,0,0.01741,0.006521,
000007.SZ,20260709,40,baseline_4d,-0.011504,-0.003869,0.01321,0,0.01321,0.006376,
000007.SZ,20260709,41,baseline_4d,-0.01152,-0.001786,0.009037,0,0.009037,0.006231,
000007.SZ,20260709,42,baseline_4d,-0.011512,0.000298,0.002396,0,0.002396,0.006374,
000007.SZ,20260709,43,baseline_4d,-0.011509,0.002381,-0.002507,0,-0.002507,0.006445,
000007.SZ,20260709,44,baseline_4d,-0.011505,0.004465,-0.002937,0,-0.002937,0.006511,
000007.SZ,20260709,45,baseline_4d,-0.011501,0.006553,-0.003108,0,-0.003108,0.006577,
000007.SZ,20260709,46,baseline_4d,-0.011493,0.003083,0.01162,0,0.01162,0.006643,
000007.SZ,20260709,47,baseline_4d,-0.011495,-0.004179,0.005217,0,0.005217,0.006635,
000009.SZ,20260709,0,baseline_4d,-0.139621,0.001526,-0.000443,0,-0.000443,0.18634,
000009.SZ,20260709,1,baseline_4d,-0.139635,0.001527,-0.000443,0,-0.000443,0.186434,
000009.SZ,20260709,2,baseline_4d,-0.139649,0.000216,-0.000592,0,-0.000592,0.186527,
000009.SZ,20260709,3,baseline_4d,-0.139662,-0.000848,0.000775,0,0.000775,0.186623,
000009.SZ,20260709,4,baseline_4d,-0.139676,-0.000289,0.001394,0,0.001394,0.186717,
000009.SZ,20260709,5,baseline_4d,-0.139689,0.000126,-0.00037,0,-0.00037,0.186812,
000009.SZ,20260709,6,baseline_4d,-0.139702,0.000518,-0.004667,0,-0.004667,0.186904,
000009.SZ,20260709,7,baseline_4d,-0.139716,0.000987,-0.000382,0,-0.000382,0.186988,
000009.SZ,20260709,8,baseline_4d,-0.139733,0.00103,-0.004108,0,-0.004108,0.187053,
000009.SZ,20260709,9,baseline_4d,-0.13975,0.001307,0.004593,0,0.004593,0.187061,
000009.SZ,20260709,10,baseline_4d,-0.139762,0.001584,0.006722,0,0.006722,0.187099,
000009.SZ,20260709,11,baseline_4d,-0.139775,0.001843,0.004569,0,0.004569,0.187106,
000009.SZ,20260709,12,baseline_4d,-0.139788,0.002102,0.003492,0,0.003492,0.187115,
000009.SZ,20260709,13,baseline_4d,-0.139801,0.002362,0.000654,0,0.000654,0.187124,
000009.SZ,20260709,14,baseline_4d,-0.139814,0.002654,0.000714,0,0.000714,0.187133,
000009.SZ,20260709,15,baseline_4d,-0.139828,0.002936,-0.006603,0,-0.006603,0.187154,
000009.SZ,20260709,16,baseline_4d,-0.139842,0.003386,-0.003687,0,-0.003687,0.187191,
000009.SZ,20260709,17,baseline_4d,-0.139856,0.003836,-0.000711,0,-0.000711,0.187228,
000009.SZ,20260709,18,baseline_4d,-0.13987,0.004287,0.001966,0,0.001966,0.187264,
000009.SZ,20260709,19,baseline_4d,-0.139883,0.004738,-0.004268,0,-0.004268,0.187288,
000009.SZ,20260709,20,baseline_4d,-0.139898,0.003471,-0.012868,0,-0.012868,0.187312,
000009.SZ,20260709,21,baseline_4d,-0.13988,0.002204,-0.005639,0,-0.005639,0.187653,
000009.SZ,20260709,22,baseline_4d,-0.13986,0.000982,0.003013,0,0.003013,0.188011,
000009.SZ,20260709,23,baseline_4d,-0.13984,-0.000055,0.000279,0,0.000279,0.1884,
000009.SZ,20260709,24,baseline_4d,-0.139819,-0.000438,-0.002656,0,-0.002656,0.188794,
000009.SZ,20260709,25,baseline_4d,-0.139799,-0.003816,-0.004726,0,-0.004726,0.189191,
000009.SZ,20260709,26,baseline_4d,-0.139778,-0.005982,-0.000434,0,-0.000434,0.189588,
000009.SZ,20260709,27,baseline_4d,-0.139766,-0.008109,-0.0124,0,-0.0124,0.189939,
000009.SZ,20260709,28,baseline_4d,-0.139755,-0.00927,0.00109,0,0.00109,0.189911,
000009.SZ,20260709,29,baseline_4d,-0.139752,-0.010673,-0.002135,0,-0.002135,0.189844,
000009.SZ,20260709,30,baseline_4d,-0.139746,-0.012076,-0.00172,0,-0.00172,0.189761,
000009.SZ,20260709,31,baseline_4d,-0.139741,-0.013479,-0.001993,0,-0.001993,0.189677,
000009.SZ,20260709,32,baseline_4d,-0.139736,-0.014882,0.000744,0,0.000744,0.189597,
000009.SZ,20260709,33,baseline_4d,-0.139728,-0.016285,-0.000419,0,-0.000419,0.189533,
000009.SZ,20260709,34,baseline_4d,-0.139721,-0.017688,0.000077,0,0.000077,0.18947,
000009.SZ,20260709,35,baseline_4d,-0.139714,-0.019091,0.002176,0,0.002176,0.189407,
000009.SZ,20260709,36,baseline_4d,-0.139707,-0.017887,0.003072,0,0.003072,0.189345,
000009.SZ,20260709,37,baseline_4d,-0.139705,-0.016964,-0.003533,0,-0.003533,0.189258,
000009.SZ,20260709,38,baseline_4d,-0.139708,-0.014899,0.00106,0,0.00106,0.1892,
000009.SZ,20260709,39,baseline_4d,-0.139712,-0.012834,-0.003455,0,-0.003455,0.189141,
000009.SZ,20260709,40,baseline_4d,-0.139716,-0.010769,-0.004626,0,-0.004626,0.189083,
