stock_code,transaction_date,window_id,mode_name,phi,beta_ch,beta_q,beta_retail,beta_mix,theta,covariance_diag
601778.SH,20260710,41,baseline_4d,-0.633933,0.004545,-0.007392,0.0,-0.007392,0.119339,
601778.SH,20260710,42,baseline_4d,-0.633935,0.003027,0.000273,0.0,0.000273,0.119373,
601778.SH,20260710,43,baseline_4d,-0.633945,0.001465,-0.006171,0.0,-0.006171,0.119369,
601778.SH,20260710,44,baseline_4d,-0.633954,-0.00392,-0.009407,0.0,-0.009407,0.119317,
601778.SH,20260710,45,baseline_4d,-0.633953,-0.003984,-0.004799,0.0,-0.004799,0.119321,
601778.SH,20260710,46,baseline_4d,-0.63395,-0.004048,0.001708,0.0,0.001708,0.119336,
601778.SH,20260710,47,baseline_4d,-0.63395,-0.004218,0.002058,0.0,0.002058,0.119323,
601868.SH,20260710,0,baseline_4d,-0.584024,0.013382,-0.005859,0.0,-0.005859,0.188423,
601868.SH,20260710,1,baseline_4d,-0.584082,0.013396,-0.005865,0.0,-0.005865,0.188517,
601868.SH,20260710,2,baseline_4d,-0.58414,0.00981,-0.010538,0.0,-0.010538,0.188611,
601868.SH,20260710,3,baseline_4d,-0.584188,0.006224,0.000636,0.0,0.000636,0.188758,
601868.SH,20260710,4,baseline_4d,-0.584245,-0.000731,0.005495,0.0,0.005495,0.188841,
601868.SH,20260710,5,baseline_4d,-0.584301,-0.002562,0.002803,0.0,0.002803,0.188958,
601868.SH,20260710,6,baseline_4d,-0.584356,-0.003207,0.00302,0.0,0.00302,0.189081,
601868.SH,20260710,7,baseline_4d,-0.584411,-0.001876,0.003062,0.0,0.003062,0.189224,
601868.SH,20260710,8,baseline_4d,-0.584466,0.00171,0.006461,0.0,0.006461,0.189368,
601868.SH,20260710,9,baseline_4d,-0.584529,-0.000862,0.007626,0.0,0.007626,0.189475,
601868.SH,20260710,10,baseline_4d,-0.584591,-0.001382,0.008878,0.0,0.008878,0.189584,
601868.SH,20260710,11,baseline_4d,-0.584654,-0.000812,0.000628,0.0,0.000628,0.189694,
601868.SH,20260710,12,baseline_4d,-0.584715,0.00065,0.00074,0.0,0.00074,0.18981,
601868.SH,20260710,13,baseline_4d,-0.584776,0.000248,-0.00058,0.0,-0.00058,0.189931,
601868.SH,20260710,14,baseline_4d,-0.584838,0.000782,-0.00199,0.0,-0.00199,0.190053,
601868.SH,20260710,15,baseline_4d,-0.584899,0.001316,-0.003707,0.0,-0.003707,0.190175,
601868.SH,20260710,16,baseline_4d,-0.58496,0.001849,-0.011259,0.0,-0.011259,0.190297,
601868.SH,20260710,17,baseline_4d,-0.585023,0.001413,-0.019039,0.0,-0.019039,0.190412,
601868.SH,20260710,18,baseline_4d,-0.585085,0.004533,-0.02719,0.0,-0.02719,0.190507,
601868.SH,20260710,19,baseline_4d,-0.585148,0.007653,-0.035933,0.0,-0.035933,0.190602,
601868.SH,20260710,20,baseline_4d,-0.585211,0.010773,-0.013259,0.0,-0.013259,0.190697,
601868.SH,20260710,21,baseline_4d,-0.585278,0.002525,-0.001952,0.0,-0.001952,0.19077,
601868.SH,20260710,22,baseline_4d,-0.585356,-0.000419,-0.00714,0.0,-0.00714,0.190702,
601868.SH,20260710,23,baseline_4d,-0.585457,0.007556,-0.014991,0.0,-0.014991,0.1903,
601868.SH,20260710,24,baseline_4d,-0.585557,0.001813,-0.018448,0.0,-0.018448,0.18978,
601868.SH,20260710,25,baseline_4d,-0.585671,0.007849,-0.018292,0.0,-0.018292,0.189192,
601868.SH,20260710,26,baseline_4d,-0.585785,0.005392,-0.022784,0.0,-0.022784,0.188562,
601868.SH,20260710,27,baseline_4d,-0.585899,0.002935,0.001217,0.0,0.001217,0.187932,
601868.SH,20260710,28,baseline_4d,-0.586023,0.002021,0.000329,0.0,0.000329,0.187254,
601868.SH,20260710,29,baseline_4d,-0.586146,0.001106,0.000544,0.0,0.000544,0.1868,
601868.SH,20260710,30,baseline_4d,-0.58627,0.003345,-0.008403,0.0,-0.008403,0.186346,
601868.SH,20260710,31,baseline_4d,-0.586393,0.002024,-0.018909,0.0,-0.018909,0.185892,
601868.SH,20260710,32,baseline_4d,-0.586517,0.000704,-0.001322,0.0,-0.001322,0.185438,
601868.SH,20260710,33,baseline_4d,-0.586642,-0.000617,0.009434,0.0,0.009434,0.184974,
601868.SH,20260710,34,baseline_4d,-0.586746,-0.001937,0.002194,0.0,0.002194,0.184835,
601868.SH,20260710,35,baseline_4d,-0.58685,-0.005258,-0.007138,0.0,-0.007138,0.18469,
601868.SH,20260710,36,baseline_4d,-0.586955,0.007149,0.000469,0.0,0.000469,0.184351,
601868.SH,20260710,37,baseline_4d,-0.587027,-0.000316,0.001103,0.0,0.001103,0.18417,
601868.SH,20260710,38,baseline_4d,-0.587101,-0.003221,0.001487,0.0,0.001487,0.183975,
601868.SH,20260710,39,baseline_4d,-0.587175,-0.006031,-0.004242,0.0,-0.004242,0.183834,
601868.SH,20260710,40,baseline_4d,-0.587249,-0.005639,-0.009815,0.0,-0.009815,0.183693,
601868.SH,20260710,41,baseline_4d,-0.587284,-0.005248,-0.001107,0.0,-0.001107,0.183747,
601868.SH,20260710,42,baseline_4d,-0.587349,-0.004857,-0.00464,0.0,-0.00464,0.183496,
601868.SH,20260710,43,baseline_4d,-0.587415,-0.004466,-0.008792,0.0,-0.008792,0.183311,
601868.SH,20260710,44,baseline_4d,-0.58748,-0.004075,0.008282,0.0,0.008282,0.183126,
601868.SH,20260710,45,baseline_4d,-0.587494,-0.003683,0.008993,0.0,0.008993,0.183195,
601868.SH,20260710,46,baseline_4d,-0.587512,-0.008316,0.004162,0.0,0.004162,0.18323,
601868.SH,20260710,47,baseline_4d,-0.587509,-0.00302,0.007081,0.0,0.007081,0.183266,
603008.SH,20260710,0,baseline_4d,-0.24453,-0.004512,0.000537,0.0,0.000537,0.067543,
603008.SH,20260710,1,baseline_4d,-0.244554,-0.004517,0.000538,0.0,0.000538,0.067576,
603008.SH,20260710,2,baseline_4d,-0.24458,-0.005186,-0.00227,0.0,-0.00227,0.06761,
603008.SH,20260710,3,baseline_4d,-0.244605,0.000457,-0.000457,0.0,-0.000457,0.067616,
603008.SH,20260710,4,baseline_4d,-0.244635,0.006399,0.001418,0.0,0.001418,0.067587,
603008.SH,20260710,5,baseline_4d,-0.244669,0.008446,-0.018192,0.0,-0.018192,0.067443,
603008.SH,20260710,6,baseline_4d,-0.244653,0.010493,0.00569,0.0,0.00569,0.067424,
603008.SH,20260710,7,baseline_4d,-0.244658,0.005578,0.003273,0.0,0.003273,0.067253,
603008.SH,20260710,8,baseline_4d,-0.244663,0.000497,-0.000757,0.0,-0.000757,0.067081,
603008.SH,20260710,9,baseline_4d,-0.244666,-0.002254,0.000947,0.0,0.000947,0.066911,
603008.SH,20260710,10,baseline_4d,-0.244672,-0.001068,-0.000534,0.0,-0.000534,0.066699,
603008.SH,20260710,11,baseline_4d,-0.244677,9.4e-05,-0.000121,0.0,-0.000121,0.066487,
603008.SH,20260710,12,baseline_4d,-0.244684,0.001255,0.006457,0.0,0.006457,0.066259,
603008.SH,20260710,13,baseline_4d,-0.244691,0.004262,0.0014,0.0,0.0014,0.066011,
603008.SH,20260710,14,baseline_4d,-0.2447,0.003695,-0.00113,0.0,-0.00113,0.065754,
603008.SH,20260710,15,baseline_4d,-0.244708,0.003129,0.00145,0.0,0.00145,0.065492,
603008.SH,20260710,16,baseline_4d,-0.244716,0.002562,0.003782,0.0,0.003782,0.065226,
603008.SH,20260710,17,baseline_4d,-0.244724,0.001996,0.000813,0.0,0.000813,0.065022,
603008.SH,20260710,18,baseline_4d,-0.244741,0.001429,0.000963,0.0,0.000963,0.064777,
603008.SH,20260710,19,baseline_4d,-0.244757,0.001086,0.007892,0.0,0.007892,0.064533,
603008.SH,20260710,20,baseline_4d,-0.244778,0.000743,-0.000433,0.0,-0.000433,0.064288,
603008.SH,20260710,21,baseline_4d,-0.244798,0.0004,2.4e-05,0.0,2.4e-05,0.06405,
603008.SH,20260710,22,baseline_4d,-0.244818,-5.2e-05,1.8e-05,0.0,1.8e-05,0.063813,
603008.SH,20260710,23,baseline_4d,-0.244837,-0.000503,-0.00226,0.0,-0.00226,0.063579,
603008.SH,20260710,24,baseline_4d,-0.244857,-0.000954,-0.001972,0.0,-0.001972,0.063344,
603008.SH,20260710,25,baseline_4d,-0.244876,-0.001405,0.001156,0.0,0.001156,0.063113,
603008.SH,20260710,26,baseline_4d,-0.244894,-0.001857,0.0005,0.0,0.0005,0.062889,
603008.SH,20260710,27,baseline_4d,-0.24492,-0.002308,0.000544,0.0,0.000544,0.062588,
603008.SH,20260710,28,baseline_4d,-0.244945,-0.001585,0.001666,0.0,0.001666,0.062288,
603008.SH,20260710,29,baseline_4d,-0.244933,-0.000861,-0.001251,0.0,-0.001251,0.062365,
603008.SH,20260710,30,baseline_4d,-0.244919,0.002897,0.005051,0.0,0.005051,0.062462,
603008.SH,20260710,31,baseline_4d,-0.244903,0.002715,0.013942,0.0,0.013942,0.06258,
603008.SH,20260710,32,baseline_4d,-0.244888,0.002532,0.001487,0.0,0.001487,0.062747,
603008.SH,20260710,33,baseline_4d,-0.244868,0.002349,-0.000491,0.0,-0.000491,0.062933,
603008.SH,20260710,34,baseline_4d,-0.244855,0.000726,-0.020633,0.0,-0.020633,0.063204,
603008.SH,20260710,35,baseline_4d,-0.244841,-0.000897,-0.007976,0.0,-0.007976,0.063424,
603008.SH,20260710,36,baseline_4d,-0.244827,0.000588,0.004789,0.0,0.004789,0.063648,
603008.SH,20260710,37,baseline_4d,-0.244844,0.002074,0.001434,0.0,0.001434,0.063434,
603008.SH,20260710,38,baseline_4d,-0.244861,0.003559,0.000502,0.0,0.000502,0.063217,
603008.SH,20260710,39,baseline_4d,-0.244878,0.005045,0.000152,0.0,0.000152,0.063001,
603008.SH,20260710,40,baseline_4d,-0.244894,0.006531,-0.000147,0.0,-0.000147,0.062785,
603008.SH,20260710,41,baseline_4d,-0.244911,0.008018,-0.002113,0.0,-0.002113,0.062569,
603008.SH,20260710,42,baseline_4d,-0.244928,0.009505,0.002526,0.0,0.002526,0.062353,
603008.SH,20260710,43,baseline_4d,-0.24494,0.01657,-0.005304,0.0,-0.005304,0.062162,
603008.SH,20260710,44,baseline_4d,-0.244952,0.023634,-0.003827,0.0,-0.003827,0.062035,
603008.SH,20260710,45,baseline_4d,-0.244965,0.030524,-0.006046,0.0,-0.006046,0.061903,
603008.SH,20260710,46,baseline_4d,-0.244968,0.027899,-0.011401,0.0,-0.011401,0.061863,
603008.SH,20260710,47,baseline_4d,-0.244969,0.029605,-0.005825,0.0,-0.005825,0.06184,
603011.SH,20260710,0,baseline_4d,-0.176485,-0.002107,-0.001997,0.0,-0.001997,0.295697,
603011.SH,20260710,1,baseline_4d,-0.176503,-0.002109,-0.001999,0.0,-0.001999,0.295845,
603011.SH,20260710,2,baseline_4d,-0.176518,0.00308,-0.002468,0.0,-0.002468,0.295993,
603011.SH,20260710,3,baseline_4d,-0.176533,0.006515,-0.004932,0.0,-0.004932,0.296135,
603011.SH,20260710,4,baseline_4d,-0.176542,0.003973,-0.000783,0.0,-0.000783,0.296303,
603011.SH,20260710,5,baseline_4d,-0.176555,-0.007245,-0.00773,0.0,-0.00773,0.296436,
603011.SH,20260710,6,baseline_4d,-0.176552,0.000707,0.00634,0.0,0.00634,0.296578,
603011.SH,20260710,7,baseline_4d,-0.176576,-4.8e-05,0.003073,0.0,0.003073,0.296525,
603011.SH,20260710,8,baseline_4d,-0.176594,0.003886,0.009426,0.0,0.009426,0.296457,
603011.SH,20260710,9,baseline_4d,-0.176613,-0.007019,0.013462,0.0,0.013462,0.296433,
603011.SH,20260710,10,baseline_4d,-0.17663,-0.019244,0.014645,0.0,0.014645,0.296415,
603011.SH,20260710,11,baseline_4d,-0.176572,-0.007882,0.004021,0.0,0.004021,0.296979,
603011.SH,20260710,12,baseline_4d,-0.176517,0.000762,-0.008629,0.0,-0.008629,0.29749,
603011.SH,20260710,13,baseline_4d,-0.176468,-0.002443,-0.006193,0.0,-0.006193,0.298053,
603011.SH,20260710,14,baseline_4d,-0.176416,0.003019,-0.00225,0.0,-0.00225,0.298621,
603011.SH,20260710,15,baseline_4d,-0.176332,-0.008831,-0.005875,0.0,-0.005875,0.299467,
603011.SH,20260710,16,baseline_4d,-0.176247,-0.022467,-0.007037,0.0,-0.007037,0.300303,
603011.SH,20260710,17,baseline_4d,-0.176183,-0.013404,-0.004787,0.0,-0.004787,0.300965,
603011.SH,20260710,18,baseline_4d,-0.176132,-0.014898,-0.004594,0.0,-0.004594,0.301576,
603011.SH,20260710,19,baseline_4d,-0.176085,-0.011685,-0.00832,0.0,-0.00832,0.302144,
603011.SH,20260710,20,baseline_4d,-0.17604,-0.009368,-0.011378,0.0,-0.011378,0.302709,
603011.SH,20260710,21,baseline_4d,-0.175978,-0.010147,0.005126,0.0,0.005126,0.303501,
603011.SH,20260710,22,baseline_4d,-0.175925,-0.014528,0.002966,0.0,0.002966,0.304179,
603011.SH,20260710,23,baseline_4d,-0.175868,-0.014044,-0.003811,0.0,-0.003811,0.304862,
603011.SH,20260710,24,baseline_4d,-0.175798,-0.010834,-0.001616,0.0,-0.001616,0.305643,
603011.SH,20260710,25,baseline_4d,-0.175727,-0.008396,-0.0003,0.0,-0.0003,0.306462,
603011.SH,20260710,26,baseline_4d,-0.175653,-0.008397,0.000958,0.0,0.000958,0.307284,
603011.SH,20260710,27,baseline_4d,-0.17558,-0.007883,0.001862,0.0,0.001862,0.308107,
603011.SH,20260710,28,baseline_4d,-0.175511,-0.008166,-0.001407,0.0,-0.001407,0.308926,
603011.SH,20260710,29,baseline_4d,-0.175441,-0.013339,0.002216,0.0,0.002216,0.30973,
603011.SH,20260710,30,baseline_4d,-0.17537,-0.016974,0.011428,0.0,0.011428,0.310545,
603011.SH,20260710,31,baseline_4d,-0.175318,-0.005591,0.015049,0.0,0.015049,0.310948,
603011.SH,20260710,32,baseline_4d,-0.175266,0.006189,0.018701,0.0,0.018701,0.311351,
603011.SH,20260710,33,baseline_4d,-0.175268,-0.001025,0.004494,0.0,0.004494,0.311668,
603011.SH,20260710,34,baseline_4d,-0.17526,0.001336,0.007081,0.0,0.007081,0.311975,
603011.SH,20260710,35,baseline_4d,-0.175252,0.002834,0.009627,0.0,0.009627,0.312282,
603011.SH,20260710,36,baseline_4d,-0.17525,-0.001176,0.006017,0.0,0.006017,0.31259,
603011.SH,20260710,37,baseline_4d,-0.175242,0.002085,0.003439,0.0,0.003439,0.312901,
603011.SH,20260710,38,baseline_4d,-0.175234,-0.003114,-0.004652,0.0,-0.004652,0.313232,
603011.SH,20260710,39,baseline_4d,-0.175216,-0.007525,0.002078,0.0,0.002078,0.313624,
603011.SH,20260710,40,baseline_4d,-0.175223,0.000844,-0.004218,0.0,-0.004218,0.313712,
603011.SH,20260710,41,baseline_4d,-0.175218,0.000881,0.007625,0.0,0.007625,0.313833,
603011.SH,20260710,42,baseline_4d,-0.175224,-0.001484,0.006303,0.0,0.006303,0.313814,
603011.SH,20260710,43,baseline_4d,-0.175225,-0.000425,0.005328,0.0,0.005328,0.313807,
603011.SH,20260710,44,baseline_4d,-0.175225,-7.9e-05,0.00334,0.0,0.00334,0.313804,
603011.SH,20260710,45,baseline_4d,-0.175226,0.000292,0.002227,0.0,0.002227,0.313803,
603011.SH,20260710,46,baseline_4d,-0.175226,0.000851,0.002231,0.0,0.002231,0.313802,
603011.SH,20260710,47,baseline_4d,-0.175226,0.000908,0.002363,0.0,0.002363,0.313802,
603021.SH,20260710,0,baseline_4d,-0.638111,0.002559,-0.002977,0.0,-0.002977,0.08214,
603021.SH,20260710,1,baseline_4d,-0.638175,0.002562,-0.002979,0.0,-0.002979,0.082181,
603021.SH,20260710,2,baseline_4d,-0.638238,0.00334,0.002682,0.0,0.002682,0.082222,
603021.SH,20260710,3,baseline_4d,-0.638301,0.002534,0.007535,0.0,0.007535,0.08226,
603021.SH,20260710,4,baseline_4d,-0.638369,0.000394,-0.000771,0.0,-0.000771,0.082297,
603021.SH,20260710,5,baseline_4d,-0.638427,0.000351,0.004407,0.0,0.004407,0.082355,
603021.SH,20260710,6,baseline_4d,-0.638491,-0.001167,0.00199,0.0,0.00199,0.082348,
603021.SH,20260710,7,baseline_4d,-0.638555,-0.002793,-0.002583,0.0,-0.002583,0.082349,
603021.SH,20260710,8,baseline_4d,-0.638619,-0.004202,0.008107,0.0,0.008107,0.082344,
603021.SH,20260710,9,baseline_4d,-0.638695,-0.005611,-0.002393,0.0,-0.002393,0.082282,
603021.SH,20260710,10,baseline_4d,-0.638766,-0.007019,9.6e-05,0.0,9.6e-05,0.08222,
603021.SH,20260710,11,baseline_4d,-0.638836,-0.008428,0.002076,0.0,0.002076,0.082162,
603021.SH,20260710,12,baseline_4d,-0.638915,-0.009837,0.011285,0.0,0.011285,0.081979,
603021.SH,20260710,13,baseline_4d,-0.638985,-0.011246,0.000806,0.0,0.000806,0.081939,
603021.SH,20260710,14,baseline_4d,-0.639002,-0.012655,0.008973,0.0,0.008973,0.082242,
603021.SH,20260710,15,baseline_4d,-0.639019,-0.014063,0.016462,0.0,0.016462,0.082557,
603021.SH,20260710,16,baseline_4d,-0.639066,-0.015472,0.016722,0.0,0.016722,0.082571,
603021.SH,20260710,17,baseline_4d,-0.63912,-0.016881,0.002235,0.0,0.002235,0.082618,
603021.SH,20260710,18,baseline_4d,-0.63917,-0.016058,-0.002241,0.0,-0.002241,0.08268,
603021.SH,20260710,19,baseline_4d,-0.639223,-0.015235,-0.001243,0.0,-0.001243,0.082714,
603021.SH,20260710,20,baseline_4d,-0.639275,-0.014411,0.000552,0.0,0.000552,0.082509,
603021.SH,20260710,21,baseline_4d,-0.639329,-0.013588,0.001031,0.0,0.001031,0.082298,
603021.SH,20260710,22,baseline_4d,-0.639383,-0.012765,0.002214,0.0,0.002214,0.082094,
603021.SH,20260710,23,baseline_4d,-0.639436,-0.011942,-0.010137,0.0,-0.010137,0.08189,
603021.SH,20260710,24,baseline_4d,-0.639473,-0.011119,-0.003715,0.0,-0.003715,0.081769,
603021.SH,20260710,25,baseline_4d,-0.639513,-0.010296,-0.001342,0.0,-0.001342,0.081634,
603021.SH,20260710,26,baseline_4d,-0.639553,-0.009472,8.3e-05,0.0,8.3e-05,0.081491,
603021.SH,20260710,27,baseline_4d,-0.639589,-0.008649,0.005045,0.0,0.005045,0.081391,
603021.SH,20260710,28,baseline_4d,-0.639622,-0.007826,0.001133,0.0,0.001133,0.081343,
603021.SH,20260710,29,baseline_4d,-0.639654,-0.006496,0.000983,0.0,0.000983,0.081307,
603021.SH,20260710,30,baseline_4d,-0.639687,-0.005166,-0.001639,0.0,-0.001639,0.081253,
603021.SH,20260710,31,baseline_4d,-0.63972,-0.003493,0.00093,0.0,0.00093,0.081205,
603021.SH,20260710,32,baseline_4d,-0.639753,-0.00182,0.002621,0.0,0.002621,0.081155,
603021.SH,20260710,33,baseline_4d,-0.639785,-0.000146,0.001923,0.0,0.001923,0.081189,
603021.SH,20260710,34,baseline_4d,-0.639818,0.001684,0.003222,0.0,0.003222,0.081225,
603021.SH,20260710,35,baseline_4d,-0.63985,0.000754,0.005337,0.0,0.005337,0.081262,
603021.SH,20260710,36,baseline_4d,-0.639884,-0.000177,-0.001755,0.0,-0.001755,0.081278,
603021.SH,20260710,37,baseline_4d,-0.639918,-0.000206,-0.007831,0.0,-0.007831,0.081296,
603021.SH,20260710,38,baseline_4d,-0.639965,-0.000234,-0.003459,0.0,-0.003459,0.081183,
603021.SH,20260710,39,baseline_4d,-0.640006,-0.000263,-0.003417,0.0,-0.003417,0.080928,
603021.SH,20260710,40,baseline_4d,-0.640037,-0.000292,0.003335,0.0,0.003335,0.080771,
603021.SH,20260710,41,baseline_4d,-0.640069,-0.000321,0.002836,0.0,0.002836,0.080603,
603021.SH,20260710,42,baseline_4d,-0.6401,0.000242,0.003645,0.0,0.003645,0.080437,
603021.SH,20260710,43,baseline_4d,-0.640132,0.000805,0.000848,0.0,0.000848,0.080254,
603021.SH,20260710,44,baseline_4d,-0.640127,0.001367,0.001686,0.0,0.001686,0.080254,
603021.SH,20260710,45,baseline_4d,-0.640121,0.00193,0.004578,0.0,0.004578,0.080256,
603021.SH,20260710,46,baseline_4d,-0.640121,-0.001205,0.002239,0.0,0.002239,0.080258,
603021.SH,20260710,47,baseline_4d,-0.640121,-0.00092,0.001888,0.0,0.001888,0.080258,
603027.SH,20260710,0,baseline_4d,-0.050092,-0.008288,0.000373,0.0,0.000373,0.004477,
603027.SH,20260710,1,baseline_4d,-0.050097,-0.008296,0.000373,0.0,0.000373,0.004479,
603027.SH,20260710,2,baseline_4d,-0.050099,-0.006889,0.005573,0.0,0.005573,0.004481,
603027.SH,20260710,3,baseline_4d,-0.050101,-0.005425,0.004665,0.0,0.004665,0.004517,
603027.SH,20260710,4,baseline_4d,-0.050105,-0.01105,-0.000925,0.0,-0.000925,0.00455,
603027.SH,20260710,5,baseline_4d,-0.05011,-0.016789,-0.007876,0.0,-0.007876,0.004576,
603027.SH,20260710,6,baseline_4d,-0.050107,-0.014235,0.002388,0.0,0.002388,0.004743,
603027.SH,20260710,7,baseline_4d,-0.050107,-0.011727,0.004115,0.0,0.004115,0.004889,
603027.SH,20260710,8,baseline_4d,-0.050106,-0.008992,0.007165,0.0,0.007165,0.005032,
603027.SH,20260710,9,baseline_4d,-0.050111,-0.00842,-0.000119,0.0,-0.000119,0.005203,
603027.SH,20260710,10,baseline_4d,-0.050115,-0.007067,-0.001182,0.0,-0.001182,0.005373,
603027.SH,20260710,11,baseline_4d,-0.050119,-0.005709,-0.002385,0.0,-0.002385,0.005544,
603027.SH,20260710,12,baseline_4d,-0.050123,-0.005067,-0.004076,0.0,-0.004076,0.005706,
603027.SH,20260710,13,baseline_4d,-0.050127,-0.005014,-0.000708,0.0,-0.000708,0.005877,
603027.SH,20260710,14,baseline_4d,-0.050131,-0.00504,0.002109,0.0,0.002109,0.006047,
603027.SH,20260710,15,baseline_4d,-0.050134,-0.005066,0.004139,0.0,0.004139,0.00622,
603027.SH,20260710,16,baseline_4d,-0.050133,-0.004429,-0.002698,0.0,-0.002698,0.006446,
603027.SH,20260710,17,baseline_4d,-0.050123,-0.003721,0.000106,0.0,0.000106,0.006746,
603027.SH,20260710,18,baseline_4d,-0.050105,-0.003417,-0.008625,0.0,-0.008625,0.007134,
603027.SH,20260710,19,baseline_4d,-0.050083,-0.003112,-0.004743,0.0,-0.004743,0.007563,
603027.SH,20260710,20,baseline_4d,-0.050062,-0.001621,-0.00317,0.0,-0.00317,0.007984,
603027.SH,20260710,21,baseline_4d,-0.050042,-0.001804,-0.00131,0.0,-0.00131,0.008404,
603027.SH,20260710,22,baseline_4d,-0.050021,-0.001987,0.001977,0.0,0.001977,0.008827,
603027.SH,20260710,23,baseline_4d,-0.049994,-0.001718,-0.004981,0.0,-0.004981,0.009336,
603027.SH,20260710,24,baseline_4d,-0.049967,0.000274,-0.012073,0.0,-0.012073,0.009843,
603027.SH,20260710,25,baseline_4d,-0.049939,-0.00833,-0.016153,0.0,-0.016153,0.010349,
603027.SH,20260710,26,baseline_4d,-0.049881,-0.007409,-0.003683,0.0,-0.003683,0.011046,
603027.SH,20260710,27,baseline_4d,-0.049824,-0.006471,0.006607,0.0,0.006607,0.011734,
603027.SH,20260710,28,baseline_4d,-0.049822,-0.005983,0.003467,0.0,0.003467,0.011801,
603027.SH,20260710,29,baseline_4d,-0.04982,-0.005417,0.001169,0.0,0.001169,0.011867,
603027.SH,20260710,30,baseline_4d,-0.049817,-0.004828,0.001701,0.0,0.001701,0.011933,
603027.SH,20260710,31,baseline_4d,-0.049814,-0.002854,0.004054,0.0,0.004054,0.011999,
603027.SH,20260710,32,baseline_4d,-0.04981,-0.001036,0.00174,0.0,0.00174,0.01208,
603027.SH,20260710,33,baseline_4d,-0.049806,-0.0013,-0.001876,0.0,-0.001876,0.012157,
603027.SH,20260710,34,baseline_4d,-0.049802,-0.000475,0.004489,0.0,0.004489,0.012212,
603027.SH,20260710,35,baseline_4d,-0.049807,0.000263,-0.002677,0.0,-0.002677,0.012219,
603027.SH,20260710,36,baseline_4d,-0.049809,0.000801,0.002903,0.0,0.002903,0.012227,
603027.SH,20260710,37,baseline_4d,-0.049812,0.000532,-0.001943,0.0,-0.001943,0.012217,
603027.SH,20260710,38,baseline_4d,-0.049812,0.000478,0.000179,0.0,0.000179,0.012217,
603027.SH,20260710,39,baseline_4d,-0.049811,0.000424,0.001532,0.0,0.001532,0.012222,
603027.SH,20260710,40,baseline_4d,-0.04981,-0.000204,0.003247,0.0,0.003247,0.012226,
603027.SH,20260710,41,baseline_4d,-0.049809,-0.00022,0.002807,0.0,0.002807,0.01223,
603027.SH,20260710,42,baseline_4d,-0.04981,-0.000316,0.000918,0.0,0.000918,0.012221,
603027.SH,20260710,43,baseline_4d,-0.049811,-0.000411,7e-05,0.0,7e-05,0.012213,
603027.SH,20260710,44,baseline_4d,-0.049811,-0.000131,0.002182,0.0,0.002182,0.012207,
603027.SH,20260710,45,baseline_4d,-0.049812,0.000149,3.6e-05,0.0,3.6e-05,0.012202,
603027.SH,20260710,46,baseline_4d,-0.049812,0.000632,0.001642,0.0,0.001642,0.0122,
603027.SH,20260710,47,baseline_4d,-0.049812,0.000621,0.001352,0.0,0.001352,0.0122,
603028.SH,20260710,0,baseline_4d,0.896253,-0.024491,-0.007514,0.0,-0.007514,-0.317945,
603028.SH,20260710,1,baseline_4d,0.896343,-0.024516,-0.007522,0.0,-0.007522,-0.318104,
603028.SH,20260710,2,baseline_4d,0.896409,-0.027976,-0.051252,0.0,-0.051252,-0.318263,
603028.SH,20260710,3,baseline_4d,0.896431,-0.003331,-0.032163,0.0,-0.032163,-0.319528,
603028.SH,20260710,4,baseline_4d,0.896445,0.006467,-0.010245,0.0,-0.010245,-0.320824,
603028.SH,20260710,5,baseline_4d,0.896446,-0.002577,-0.006757,0.0,-0.006757,-0.322132,
603028.SH,20260710,6,baseline_4d,0.896451,0.002358,-0.000889,0.0,-0.000889,-0.323478,
603028.SH,20260710,7,baseline_4d,0.896455,0.006871,0.000492,0.0,0.000492,-0.324819,
603028.SH,20260710,8,baseline_4d,0.89646,0.011466,0.006627,0.0,0.006627,-0.32616,
603028.SH,20260710,9,baseline_4d,0.896469,0.019899,0.00235,0.0,0.00235,-0.327493,
603028.SH,20260710,10,baseline_4d,0.896477,0.014747,-0.000169,0.0,-0.000169,-0.328938,
603028.SH,20260710,11,baseline_4d,0.89649,0.006494,-0.013808,0.0,-0.013808,-0.330361,
603028.SH,20260710,12,baseline_4d,0.896509,0.003737,-0.007294,0.0,-0.007294,-0.331688,
603028.SH,20260710,13,baseline_4d,0.896527,0.000715,-0.002899,0.0,-0.002899,-0.333021,
603028.SH,20260710,14,baseline_4d,0.896547,-0.000929,0.00403,0.0,0.00403,-0.334338,
603028.SH,20260710,15,baseline_4d,0.896562,-0.002573,0.000147,0.0,0.000147,-0.335745,
603028.SH,20260710,16,baseline_4d,0.896576,-0.004216,-0.004494,0.0,-0.004494,-0.337151,
603028.SH,20260710,17,baseline_4d,0.896593,-0.00586,0.001132,0.0,0.001132,-0.338557,
603028.SH,20260710,18,baseline_4d,0.896606,-0.007504,0.001518,0.0,0.001518,-0.340006,
603028.SH,20260710,19,baseline_4d,0.896617,-0.009147,-0.005561,0.0,-0.005561,-0.341454,
603028.SH,20260710,20,baseline_4d,0.89664,-0.010791,-0.005462,0.0,-0.005462,-0.342876,
603028.SH,20260710,21,baseline_4d,0.896662,-0.012434,0.001216,0.0,0.001216,-0.344268,
603028.SH,20260710,22,baseline_4d,0.896679,-0.014348,-0.001273,0.0,-0.001273,-0.345689,
