stock_code,transaction_date,window_id,mode_name,phi,beta_ch,beta_q,beta_retail,beta_mix,theta,covariance_diag
600076.SH,20260709,18,baseline_4d,0.057375,-0.00082,-0.001449,0.0,-0.001449,0.380865,
600076.SH,20260709,19,baseline_4d,0.057389,-0.000876,0.003822,0.0,0.003822,0.381076,
600076.SH,20260709,20,baseline_4d,0.057403,-0.000953,0.000374,0.0,0.000374,0.381337,
600076.SH,20260709,21,baseline_4d,0.057417,-0.001031,-0.001333,0.0,-0.001333,0.381597,
600076.SH,20260709,22,baseline_4d,0.057431,-0.001108,-0.003023,0.0,-0.003023,0.381857,
600076.SH,20260709,23,baseline_4d,0.057445,-0.001186,-0.001466,0.0,-0.001466,0.382118,
600076.SH,20260709,24,baseline_4d,0.05746,-0.002499,-0.002923,0.0,-0.002923,0.382383,
600076.SH,20260709,25,baseline_4d,0.057477,-0.0038,-0.004492,0.0,-0.004492,0.382648,
600076.SH,20260709,26,baseline_4d,0.057495,-0.002831,-0.005135,0.0,-0.005135,0.382909,
600076.SH,20260709,27,baseline_4d,0.057508,-0.002417,-0.018261,0.0,-0.018261,0.383148,
600076.SH,20260709,28,baseline_4d,0.057556,-0.002003,-0.00884,0.0,-0.00884,0.383739,
600076.SH,20260709,29,baseline_4d,0.057591,-0.001589,-0.023499,0.0,-0.023499,0.384129,
600076.SH,20260709,30,baseline_4d,0.057626,-0.001306,0.006664,0.0,0.006664,0.384246,
600076.SH,20260709,31,baseline_4d,0.057601,-0.001022,-0.000677,0.0,-0.000677,0.384067,
600076.SH,20260709,32,baseline_4d,0.057597,-0.000738,0.008741,0.0,0.008741,0.383888,
600076.SH,20260709,33,baseline_4d,0.057592,-0.000454,-0.001258,0.0,-0.001258,0.38379,
600076.SH,20260709,34,baseline_4d,0.057591,-0.00017,0.002062,0.0,0.002062,0.383712,
600076.SH,20260709,35,baseline_4d,0.05759,0.000113,-0.008458,0.0,-0.008458,0.383673,
600076.SH,20260709,36,baseline_4d,0.057589,0.000397,-0.002906,0.0,-0.002906,0.383633,
600076.SH,20260709,37,baseline_4d,0.057586,0.000618,-0.002131,0.0,-0.002131,0.383586,
600076.SH,20260709,38,baseline_4d,0.057584,-0.001256,-0.001806,0.0,-0.001806,0.383543,
600076.SH,20260709,39,baseline_4d,0.057578,-0.001072,0.007219,0.0,0.007219,0.383482,
600076.SH,20260709,40,baseline_4d,0.057564,-0.000848,-0.004728,0.0,-0.004728,0.38342,
600076.SH,20260709,41,baseline_4d,0.057556,-0.000719,-0.006785,0.0,-0.006785,0.383375,
600076.SH,20260709,42,baseline_4d,0.057548,-0.001421,-0.008813,0.0,-0.008813,0.383327,
600076.SH,20260709,43,baseline_4d,0.057541,-0.002123,-0.008996,0.0,-0.008996,0.383279,
600076.SH,20260709,44,baseline_4d,0.05754,-0.002664,0.000573,0.0,0.000573,0.38328,
600076.SH,20260709,45,baseline_4d,0.057536,-0.003205,0.004532,0.0,0.004532,0.383259,
600076.SH,20260709,46,baseline_4d,0.057534,-0.003657,0.000844,0.0,0.000844,0.383238,
600076.SH,20260709,47,baseline_4d,0.057532,-0.006433,-0.003478,0.0,-0.003478,0.383213,
600127.SH,20260709,0,baseline_4d,-0.267306,-0.009535,0.002559,0.0,0.002559,0.013629,
600127.SH,20260709,1,baseline_4d,-0.267332,-0.009545,0.002561,0.0,0.002561,0.013635,
600127.SH,20260709,2,baseline_4d,-0.267359,-0.009558,0.007532,0.0,0.007532,0.013642,
600127.SH,20260709,3,baseline_4d,-0.267383,-0.001708,0.021561,0.0,0.021561,0.013655,
600127.SH,20260709,4,baseline_4d,-0.267495,-0.001897,-0.004424,0.0,-0.004424,0.012583,
600127.SH,20260709,5,baseline_4d,-0.267601,-0.002087,-0.027541,0.0,-0.027541,0.011511,
600127.SH,20260709,6,baseline_4d,-0.267653,-0.002276,-0.008021,0.0,-0.008021,0.01124,
600127.SH,20260709,7,baseline_4d,-0.267714,-0.002466,5.8e-05,0.0,5.8e-05,0.010915,
600127.SH,20260709,8,baseline_4d,-0.267777,-0.002655,0.007654,0.0,0.007654,0.010576,
600127.SH,20260709,9,baseline_4d,-0.267834,-0.000464,0.003636,0.0,0.003636,0.010371,
600127.SH,20260709,10,baseline_4d,-0.267888,0.001727,0.004436,0.0,0.004436,0.010184,
600127.SH,20260709,11,baseline_4d,-0.267944,0.000576,0.004687,0.0,0.004687,0.01,
600127.SH,20260709,12,baseline_4d,-0.268017,0.000268,0.003062,0.0,0.003062,0.009816,
600127.SH,20260709,13,baseline_4d,-0.268091,-0.000176,-0.000303,0.0,-0.000303,0.009633,
600127.SH,20260709,14,baseline_4d,-0.268164,0.000925,0.002116,0.0,0.002116,0.009455,
600127.SH,20260709,15,baseline_4d,-0.268235,0.002026,0.000454,0.0,0.000454,0.009294,
600127.SH,20260709,16,baseline_4d,-0.26831,0.003127,-0.014164,0.0,-0.014164,0.009102,
600127.SH,20260709,17,baseline_4d,-0.268385,0.004228,-0.00898,0.0,-0.00898,0.008501,
600127.SH,20260709,18,baseline_4d,-0.26846,0.005329,-0.004044,0.0,-0.004044,0.0079,
600127.SH,20260709,19,baseline_4d,-0.268499,0.00643,-0.001247,0.0,-0.001247,0.007595,
600127.SH,20260709,20,baseline_4d,-0.268532,0.007531,-0.006686,0.0,-0.006686,0.007411,
600127.SH,20260709,21,baseline_4d,-0.268565,0.008632,0.002571,0.0,0.002571,0.007305,
600127.SH,20260709,22,baseline_4d,-0.268595,0.009733,0.002047,0.0,0.002047,0.007215,
600127.SH,20260709,23,baseline_4d,-0.268625,0.010834,0.000842,0.0,0.000842,0.007118,
600127.SH,20260709,24,baseline_4d,-0.268656,0.011935,-0.000361,0.0,-0.000361,0.007021,
600127.SH,20260709,25,baseline_4d,-0.268686,0.013036,-0.011719,0.0,-0.011719,0.006925,
600127.SH,20260709,26,baseline_4d,-0.268717,0.014137,-0.005501,0.0,-0.005501,0.006828,
600127.SH,20260709,27,baseline_4d,-0.268701,0.015238,-0.000667,0.0,-0.000667,0.006965,
600127.SH,20260709,28,baseline_4d,-0.268686,0.016339,0.000978,0.0,0.000978,0.007076,
600127.SH,20260709,29,baseline_4d,-0.268672,0.01744,0.004036,0.0,0.004036,0.007179,
600127.SH,20260709,30,baseline_4d,-0.268657,0.018541,0.004144,0.0,0.004144,0.007282,
600127.SH,20260709,31,baseline_4d,-0.268645,0.019642,-0.001662,0.0,-0.001662,0.007373,
600127.SH,20260709,32,baseline_4d,-0.26863,0.020743,0.001459,0.0,0.001459,0.007465,
600127.SH,20260709,33,baseline_4d,-0.268625,0.019364,0.00076,0.0,0.00076,0.007456,
600127.SH,20260709,34,baseline_4d,-0.268624,0.017985,0.006238,0.0,0.006238,0.007447,
600127.SH,20260709,35,baseline_4d,-0.268622,0.016607,0.008011,0.0,0.008011,0.007452,
600127.SH,20260709,36,baseline_4d,-0.268633,0.015228,0.002498,0.0,0.002498,0.007398,
600127.SH,20260709,37,baseline_4d,-0.268643,0.013849,-0.002971,0.0,-0.002971,0.007344,
600127.SH,20260709,38,baseline_4d,-0.268653,0.01247,-0.004052,0.0,-0.004052,0.007282,
600127.SH,20260709,39,baseline_4d,-0.268655,0.011092,-0.000796,0.0,-0.000796,0.007261,
600127.SH,20260709,40,baseline_4d,-0.268655,0.009713,-0.000328,0.0,-0.000328,0.007256,
600127.SH,20260709,41,baseline_4d,-0.268655,0.008334,-0.001665,0.0,-0.001665,0.007258,
600127.SH,20260709,42,baseline_4d,-0.268655,0.006946,-0.003043,0.0,-0.003043,0.00726,
600127.SH,20260709,43,baseline_4d,-0.268655,0.005557,-0.000546,0.0,-0.000546,0.007262,
600127.SH,20260709,44,baseline_4d,-0.268655,0.004148,-0.000196,0.0,-0.000196,0.007266,
600127.SH,20260709,45,baseline_4d,-0.268655,0.002739,-0.001899,0.0,-0.001899,0.007268,
600127.SH,20260709,46,baseline_4d,-0.268654,0.001382,0.000212,0.0,0.000212,0.00727,
600127.SH,20260709,47,baseline_4d,-0.268654,-3e-06,0.000164,0.0,0.000164,0.007271,
600152.SH,20260709,0,baseline_4d,-0.243271,-0.006021,0.002736,0.0,0.002736,0.089246,
600152.SH,20260709,1,baseline_4d,-0.243295,-0.006027,0.002739,0.0,0.002739,0.08929,
600152.SH,20260709,2,baseline_4d,-0.243318,0.002365,-0.004397,0.0,-0.004397,0.089335,
600152.SH,20260709,3,baseline_4d,-0.243323,0.019434,0.002044,0.0,0.002044,0.08949,
600152.SH,20260709,4,baseline_4d,-0.243351,0.015266,-0.011101,0.0,-0.011101,0.089186,
600152.SH,20260709,5,baseline_4d,-0.243373,0.018435,-0.015305,0.0,-0.015305,0.088899,
600152.SH,20260709,6,baseline_4d,-0.243395,0.005686,-0.013625,0.0,-0.013625,0.088941,
600152.SH,20260709,7,baseline_4d,-0.243416,0.000515,-0.009746,0.0,-0.009746,0.088992,
600152.SH,20260709,8,baseline_4d,-0.243437,-0.00523,-0.006116,0.0,-0.006116,0.089044,
600152.SH,20260709,9,baseline_4d,-0.243461,0.002015,0.001048,0.0,0.001048,0.089052,
600152.SH,20260709,10,baseline_4d,-0.243476,0.001067,0.005924,0.0,0.005924,0.089089,
600152.SH,20260709,11,baseline_4d,-0.243491,0.003761,0.010763,0.0,0.010763,0.089132,
600152.SH,20260709,12,baseline_4d,-0.243508,-9e-05,0.006601,0.0,0.006601,0.089176,
600152.SH,20260709,13,baseline_4d,-0.243526,-0.002088,0.003393,0.0,0.003393,0.089222,
600152.SH,20260709,14,baseline_4d,-0.243541,-0.003074,0.006587,0.0,0.006587,0.089263,
600152.SH,20260709,15,baseline_4d,-0.24356,-0.002783,0.004075,0.0,0.004075,0.08932,
600152.SH,20260709,16,baseline_4d,-0.243579,-0.000914,0.003247,0.0,0.003247,0.089375,
600152.SH,20260709,17,baseline_4d,-0.243598,0.000388,0.002198,0.0,0.002198,0.089431,
600152.SH,20260709,18,baseline_4d,-0.243618,0.00177,0.001866,0.0,0.001866,0.089487,
600152.SH,20260709,19,baseline_4d,-0.243636,0.00383,0.004791,0.0,0.004791,0.089545,
600152.SH,20260709,20,baseline_4d,-0.243655,0.004897,0.008333,0.0,0.008333,0.089604,
600152.SH,20260709,21,baseline_4d,-0.243669,0.005512,0.002027,0.0,0.002027,0.0897,
600152.SH,20260709,22,baseline_4d,-0.243684,0.006062,-0.004562,0.0,-0.004562,0.089794,
600152.SH,20260709,23,baseline_4d,-0.243699,0.006598,-0.007835,0.0,-0.007835,0.089873,
600152.SH,20260709,24,baseline_4d,-0.243723,-0.0042,-0.005441,0.0,-0.005441,0.08989,
600152.SH,20260709,25,baseline_4d,-0.243755,-0.005128,-0.004648,0.0,-0.004648,0.089895,
600152.SH,20260709,26,baseline_4d,-0.243791,-0.000586,0.013108,0.0,0.013108,0.089942,
600152.SH,20260709,27,baseline_4d,-0.243848,-0.006553,0.008813,0.0,0.008813,0.089904,
