stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600009.SH,20260709,23,0.000532,-0.0002,0.000169,0.000389,0.000237,0.000296,0.0,0.000296,0.4376,0.5624,0.226235,8.67e-19
600009.SH,20260709,24,-0.000178,0.00018,-0.000197,-0.00025,1.9e-05,-0.000197,-0.0,-0.000197,0.561568,0.438432,0.489921,8.67e-19
600009.SH,20260709,25,0.001297,-0.000117,8.4e-05,7.1e-05,0.000779,3.7e-05,0.000481,0.000518,0.053094,0.946906,0.109869,8.67e-19
600009.SH,20260709,26,-0.000948,1.3e-05,-0.000112,0.000159,-0.00073,-0.000218,-0.0,-0.000218,0.179249,0.820751,0.130735,8.67e-19
600009.SH,20260709,27,-0.003952,9.5e-05,0.000141,-0.000285,-0.003351,-0.000601,-0.0,-0.000601,0.071201,0.928799,0.794329,8.67e-19
600009.SH,20260709,28,-0.000224,-7.4e-05,0.000197,0.000102,0.000532,-0.000757,-0.0,-0.000757,10183.365089,0.0,0.102113,8.67e-19
600009.SH,20260709,29,0.001577,5.1e-05,-0.000253,-3.6e-05,0.002872,-0.001294,-0.0,-0.001294,0.026888,0.973112,0.217694,8.67e-19
600009.SH,20260709,30,-0.001055,-4.1e-05,-8.5e-05,-0.000157,0.000258,-0.001313,-0.0,-0.001313,0.117167,0.882833,0.110501,8.67e-19
600009.SH,20260709,31,-0.000204,-5.6e-05,0.000169,9e-05,0.000597,-0.000801,-0.0,-0.000801,9041.450924,0.0,0.397702,8.67e-19
600009.SH,20260709,32,-0.001261,4.5e-05,-8.4e-05,-3.9e-05,-3.7e-05,-0.001224,-0.0,-0.001224,0.028806,0.971194,0.536703,8.67e-19
600009.SH,20260709,33,0.000381,4e-06,8.5e-05,-2.2e-05,0.002246,-0.001865,-0.0,-0.001865,0.049949,0.950051,0.435263,8.67e-19
600009.SH,20260709,34,0.001319,-1.9e-05,-0.000113,0.000153,0.000406,0.000913,0.0,0.000913,0.114354,0.885646,0.32722,8.67e-19
600009.SH,20260709,35,0.001579,5.4e-05,-5.6e-05,0.000208,0.001362,0.000217,0.0,0.000217,0.116781,0.883219,0.47867,8.67e-19
600009.SH,20260709,36,-0.000144,7.4e-05,-2.8e-05,9.9e-05,-0.000946,0.000801,0.0,0.000801,9859.628433,0.0,0.168676,8.67e-19
600009.SH,20260709,37,-0.001256,4.9e-05,0.000113,-0.000243,-0.001038,-0.000218,-0.0,-0.000218,0.181488,0.818512,0.813467,8.67e-19
600009.SH,20260709,38,-0.000705,-9.8e-05,8.4e-05,0.000273,1.6e-05,-0.000721,-0.0,-0.000721,0.612429,0.387571,0.769703,8.67e-19
600009.SH,20260709,39,3.3e-05,0.000144,-5.6e-05,-0.000121,0.002224,-0.00219,-0.0,-0.00219,12124.378969,0.0,0.479616,8.67e-19
600009.SH,20260709,40,0.000524,-6.1e-05,-2.8e-05,0.000457,-2e-06,0.000526,0.0,0.000526,0.512168,0.487832,0.105914,8.67e-19
600009.SH,20260709,41,3.4e-05,0.000213,-5.6e-05,-0.001529,1e-06,3.3e-05,0.0,3.3e-05,1.142925,0.0,0.784341,8.67e-19
600009.SH,20260709,42,7.3e-05,-0.000742,0.000141,8.1e-05,0.000412,-0.000339,-0.0,-0.000339,0.182117,0.817883,0.179587,8.67e-19
600009.SH,20260709,43,0.0001,4.8e-05,-5.6e-05,-9.2e-05,0.000335,-0.000235,-0.0,-0.000235,9227.465617,0.0,0.346124,8.67e-19
600009.SH,20260709,44,0.002646,-4.6e-05,-2.8e-05,0.000108,0.002671,-2.5e-05,-0.0,-2.5e-05,0.040382,0.959618,0.27583,8.67e-19
600009.SH,20260709,45,0.00152,8e-06,-0.000169,-2.2e-05,0.001458,6.2e-05,0.0,6.2e-05,0.016708,0.983292,0.947288,8.67e-19
600009.SH,20260709,46,-0.000934,-3.4e-05,8.5e-05,-6e-06,8e-06,-0.000942,-0.0,-0.000942,0.007227,0.992773,0.368979,8.67e-19
600009.SH,20260709,47,0.000737,1.2e-05,0.000141,1e-06,0.000219,0.000517,0.0,0.000517,0.001385,0.998615,0.211003,8.67e-19
